id,match_id,team_id,team_name,player_id,player_name,jersey_number,attribute,sub_attribute,action,description,special_action,body_part,start_x,start_y,end_x,end_y,timestamp,period
1118,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,35.22,28.46,35.22,28.46,0:40:11,First Half
1119,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,35.22,15.95,35.22,28.46,0:40:12,First Half
1120,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,35.22,28.46,35.22,28.46,0:40:12,First Half
1121,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,64.78,71.54,45.07,71.54,0:40:15,First Half
1122,7658,6370,Al Qadisiyah U15 ,101280,A Alqadi,14,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,45.07,71.54,45.07,71.54,0:40:15,First Half
1123,7658,6371, Al Ittihad U15,101265,I Ibrahim Alshamrani,24,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,54.93,28.46,54.93,28.46,0:40:16,First Half
1124,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,45.07,71.54,45.07,71.54,0:40:16,First Half
1125,7658,6371, Al Ittihad U15,101265,I Ibrahim Alshamrani,24,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,54.93,43.15,35.22,71.54,0:40:18,First Half
1126,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,35.22,71.54,35.22,71.54,0:40:18,First Half
1127,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,64.78,28.46,64.78,28.46,0:40:19,First Half
1128,7658,6371, Al Ittihad U15,101265,I Ibrahim Alshamrani,24,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,35.22,71.54,35.22,71.54,0:40:19,First Half
1129,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,54.93,71.54,54.93,71.54,0:40:23,First Half
1130,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,54.93,71.54,54.93,71.54,0:40:23,First Half
1131,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,45.07,28.46,45.07,28.46,0:40:23,First Half
1132,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,54.93,71.54,54.93,71.54,0:40:23,First Half
1133,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Left Foot,45.07,28.46,35.22,15.95,0:40:29,First Half
1134,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,35.22,15.95,35.22,15.95,0:40:29,First Half
1135,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Dribbling,Difficult Receives,Unsuccessful,Unsuccessful Receive,No Special Action,Right Foot,35.22,15.95,35.22,15.95,0:40:31,First Half
1136,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,71.54,74.63,94.68,0:40:35,First Half
1137,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,94.68,74.63,94.68,0:40:35,First Half
1138,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,35.22,5.32,35.22,5.32,0:40:36,First Half
1139,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,64.78,94.68,64.78,94.68,0:40:36,First Half
1140,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Physical,Ground Duels,Duel Lost,Lost Ground Duel,Simple Foul,Right Foot,35.22,5.32,35.22,5.32,0:40:38,First Half
1141,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,X_Physical,Ground Duel Encountered,Duel Won,Won Ground Duel,No Special Action,No Body Part,64.78,94.68,64.78,94.68,0:40:38,First Half
1142,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,Physical,Ground Duels,Duel Won,Won Ground Duel,No Special Action,No Body Part,64.78,94.68,64.78,94.68,0:40:38,First Half
1143,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Physical,Ground Duel Encountered,Duel Lost,Lost Ground Duel,No Special Action,No Body Part,35.22,5.32,35.22,5.32,0:40:38,First Half
1144,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,Passing,Long Pass,Unsuccessful,Unsuccessful Long Pass,Free Kick,Right Foot,54.93,94.68,25.37,56.85,0:41:29,First Half
1145,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,X_Passing,Long Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Long Pass,No Special Action,No Body Part,25.37,56.85,25.37,56.85,0:41:29,First Half
1146,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Defending,Interception,Crucial,Crucial Interception,No Special Action,Right Foot,74.63,28.46,74.63,28.46,0:41:32,First Half
1147,7658,6371, Al Ittihad U15,101261,K Hamod Makrami,6,X_Defending,Interception Encountered,Intercepted Crucial,Pass Intercepted In Critical Zone,No Special Action,No Body Part,25.37,71.54,25.37,71.54,0:41:32,First Half
1148,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,28.46,64.78,15.95,0:41:34,First Half
1149,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,64.78,15.95,64.78,15.95,0:41:34,First Half
1150,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Passing,Long Pass,Unsuccessful,Unsuccessful Long Pass,No Special Action,Right Foot,54.93,15.95,25.37,56.85,0:41:38,First Half
1151,7658,6370,Al Qadisiyah U15 ,101281,F A Kamli,19,X_Passing,Long Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Long Pass,No Special Action,No Body Part,25.37,56.85,25.37,56.85,0:41:38,First Half
1152,7658,6371, Al Ittihad U15,101262,S Taha Mohammed Haoussawi,4,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,74.63,43.15,74.63,43.15,0:41:39,First Half
1153,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,25.37,56.85,25.37,56.85,0:41:39,First Half
1154,7658,6370,Al Qadisiyah U15 ,101280,A Alqadi,14,Dribbling,Dribbling,Unsuccessful,Failed Dribble Attempt,No Special Action,Right Foot,35.22,84.05,25.37,94.68,0:41:44,First Half
1155,7658,6371, Al Ittihad U15,101263,A Mohammed Alshikh,13,X_Dribbling,Dribbling Encountered,Dribble Resisted,Dribble Restricted,No Special Action,No Body Part,74.63,5.32,74.63,5.32,0:41:44,First Half
1156,7658,6371, Al Ittihad U15,101263,A Mohammed Alshikh,13,Defending,Sliding Tackle,Successful,Easy Sliding Tackle,No Special Action,Right Foot,74.63,5.32,74.63,5.32,0:41:45,First Half
1157,7658,6370,Al Qadisiyah U15 ,101280,A Alqadi,14,X_Defending,Sliding Tackle Encountered,Tackled Simple,Successfully Sliding Tackled By Opponent,No Special Action,No Body Part,25.37,94.68,25.37,94.68,0:41:45,First Half
1158,7658,6371, Al Ittihad U15,101263,A Mohammed Alshikh,13,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,5.32,64.78,5.32,0:41:47,First Half
1159,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,64.78,5.32,64.78,5.32,0:41:47,First Half
1160,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,Defending,Standing Tackle,Successful,Easy Standing Tackle,No Special Action,Right Foot,45.07,94.68,45.07,94.68,0:41:50,First Half
1161,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,X_Defending,Standing Tackle Encountered,Tackled Simple,Successfully Standing Tackled By Opponent,No Special Action,No Body Part,54.93,5.32,54.93,5.32,0:41:50,First Half
1162,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,35.22,84.05,35.22,56.85,0:41:51,First Half
1163,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,35.22,56.85,35.22,56.85,0:41:51,First Half
1164,7658,6370,Al Qadisiyah U15 ,101282,A Khaloofah,11,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,35.22,71.54,35.22,71.54,0:41:57,First Half
1165,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,35.22,71.54,35.22,71.54,0:41:57,First Half
1166,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,Passing,Long Pass,Key Pass,Key Long Pass,No Special Action,Right Foot,35.22,71.54,25.37,28.46,0:41:58,First Half
1167,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Passing,Long Pass Recieve,Received Key Pass,Received Key Long Pass,No Special Action,No Body Part,25.37,28.46,25.37,28.46,0:41:58,First Half
1168,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Shooting,Long Shot,Off Target,Off-Target Long Shot,No Special Action,Right Foot,25.37,43.15,5.27,56.85,0:42:01,First Half
1169,7658,6371, Al Ittihad U15,101259,F Suhaim Algham,30,Passing,Short Pass,Simple Pass,Simple Short Pass,Goal Kick,Right Foot,94.73,43.15,84.5,43.15,0:42:14,First Half
1170,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,84.5,43.15,84.5,43.15,0:42:14,First Half
1171,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,84.5,43.15,74.63,43.15,0:42:17,First Half
1172,7658,6371, Al Ittihad U15,101265,I Ibrahim Alshamrani,24,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,43.15,74.63,43.15,0:42:17,First Half
1173,7658,6371, Al Ittihad U15,101265,I Ibrahim Alshamrani,24,Passing,Long Pass,Simple Pass,Simple Long Pass,No Special Action,Left Foot,64.78,28.46,25.37,28.46,0:42:20,First Half
1174,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,X_Passing,Long Pass Recieve,Received Simple Pass,Received Simple Long Pass,No Special Action,No Body Part,25.37,28.46,25.37,28.46,0:42:20,First Half
1175,7658,6371, Al Ittihad U15,101267,Yahya Aljayzani,29,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,25.37,15.95,25.37,28.46,0:42:23,First Half
1176,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,25.37,28.46,25.37,28.46,0:42:23,First Half
1177,7658,6370,Al Qadisiyah U15 ,101275,Saleh Alkhaldi,77,Defending,Clearance,Successful,Easy Clearance,No Special Action,Left Foot,74.63,71.54,74.63,71.54,0:42:24,First Half
1178,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,Physical,Aerial Duels,Duel Won,Won Aerial Duel,No Special Action,Right Foot,45.07,56.85,45.07,56.85,0:42:26,First Half
1179,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,X_Physical,Aerial Duel Encountered,Duel Lost,Won Aerial Duel,No Special Action,No Body Part,54.93,43.15,54.93,43.15,0:42:26,First Half
1180,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Physical,Aerial Duels,Duel Lost,Lost Aerial Duel,No Special Action,No Body Part,54.93,43.15,54.93,43.15,0:42:26,First Half
1181,7658,6370,Al Qadisiyah U15 ,101284,I Ibrahim Mohamed,7,X_Physical,Aerial Duel Encountered,Duel Won,Lost Aerial Duel,No Special Action,No Body Part,45.07,56.85,45.07,56.85,0:42:26,First Half
1182,7658,6371, Al Ittihad U15,101262,S Taha Mohammed Haoussawi,4,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,28.46,94.73,43.15,0:42:30,First Half
1183,7658,6371, Al Ittihad U15,101259,F Suhaim Algham,30,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,94.73,43.15,94.73,43.15,0:42:30,First Half
1184,7658,6371, Al Ittihad U15,101259,F Suhaim Algham,30,Passing,Long Pass,Unsuccessful,Unsuccessful Long Pass,No Special Action,Right Foot,94.73,56.85,54.93,71.54,0:42:35,First Half
1185,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,X_Passing,Long Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Long Pass,No Special Action,No Body Part,54.93,71.54,54.93,71.54,0:42:35,First Half
1186,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,45.07,28.46,45.07,28.46,0:42:39,First Half
1187,7658,6371, Al Ittihad U15,101259,F Suhaim Algham,30,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,54.93,71.54,54.93,71.54,0:42:39,First Half
1188,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,Special_Actions,Offside,Offside,Unknown Action,No Special Action,Right Foot,54.93,84.05,54.93,84.05,0:42:38,First Half
1189,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Simple Pass,Simple Short Pass,Free Kick,Left Foot,54.93,15.95,54.93,43.15,0:43:11,First Half
1190,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,54.93,43.15,54.93,43.15,0:43:11,First Half
1191,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,45.07,71.54,35.22,84.05,0:43:17,First Half
1192,7658,6370,Al Qadisiyah U15 ,101280,A Alqadi,14,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,35.22,84.05,35.22,84.05,0:43:17,First Half
1193,7658,6370,Al Qadisiyah U15 ,101280,A Alqadi,14,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Left Foot,35.22,84.05,35.22,56.85,0:43:20,First Half
1194,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,35.22,56.85,35.22,56.85,0:43:20,First Half
1195,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,Passing,Long Pass,Simple Pass,Simple Long Pass,No Special Action,Right Foot,35.22,56.85,25.37,15.95,0:43:22,First Half
1196,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Passing,Long Pass Recieve,Received Simple Pass,Received Simple Long Pass,No Special Action,No Body Part,25.37,15.95,25.37,15.95,0:43:22,First Half
1197,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,25.37,15.95,15.5,15.95,0:43:26,First Half
1198,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,15.5,15.95,15.5,15.95,0:43:26,First Half
1199,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Dribbling,Dribbling,Unsuccessful,Failed Dribble Attempt,No Special Action,Right Foot,15.5,28.46,15.5,28.46,0:43:29,First Half
1200,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,X_Dribbling,Dribbling Encountered,Dribble Resisted,Dribble Restricted,No Special Action,No Body Part,84.5,71.54,84.5,71.54,0:43:29,First Half
1201,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,Defending,Interception,Crucial,Crucial Interception,No Special Action,Right Foot,84.5,71.54,84.5,71.54,0:43:27,First Half
1202,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,X_Defending,Interception Encountered,Intercepted Crucial,Pass Intercepted In Critical Zone,No Special Action,No Body Part,15.5,28.46,15.5,28.46,0:43:27,First Half
1203,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,84.5,71.54,84.5,56.85,0:43:29,First Half
1204,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,84.5,56.85,84.5,56.85,0:43:29,First Half
1205,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Defending,Clearance,Crucial,Important Clearance,No Special Action,Right Foot,84.5,56.85,54.93,94.68,0:43:29,First Half
1206,7658,6370,Al Qadisiyah U15 ,101278,K Saleh Alajji,13,Passing,Long Pass,Simple Pass,Simple Long Pass,No Special Action,Right Foot,45.07,5.32,84.5,43.15,0:43:35,First Half
1207,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,X_Passing,Long Pass Recieve,Received Simple Pass,Received Simple Long Pass,No Special Action,No Body Part,84.5,43.15,84.5,43.15,0:43:35,First Half
1208,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,84.5,43.15,74.63,71.54,0:43:40,First Half
1209,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,71.54,74.63,71.54,0:43:40,First Half
1210,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,74.63,71.54,74.63,43.15,0:43:45,First Half
1211,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,43.15,74.63,43.15,0:43:45,First Half
1212,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Pace,Pace,Ball Carry Short,Ball Carry Short,No Special Action,Right Foot,64.78,43.15,54.93,28.46,0:43:50,First Half
1213,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,54.93,28.46,45.07,28.46,0:43:50,First Half
1214,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,45.07,28.46,45.07,28.46,0:43:50,First Half
1215,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,Passing,Long Pass,Simple Pass,Simple Long Pass,No Special Action,Right Foot,54.93,15.95,74.63,71.54,0:43:58,First Half
1216,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,X_Passing,Long Pass Recieve,Received Simple Pass,Received Simple Long Pass,No Special Action,No Body Part,74.63,71.54,74.63,71.54,0:43:58,First Half
1217,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,64.78,71.54,45.07,84.05,0:44:08,First Half
1218,7658,6370,Al Qadisiyah U15 ,101275,Saleh Alkhaldi,77,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,45.07,84.05,45.07,84.05,0:44:08,First Half
1219,7658,6370,Al Qadisiyah U15 ,101275,Saleh Alkhaldi,77,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,45.07,94.68,35.22,71.54,0:44:14,First Half
1220,7658,6370,Al Qadisiyah U15 ,101281,F A Kamli,19,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,35.22,71.54,35.22,71.54,0:44:14,First Half
1221,7658,6371, Al Ittihad U15,101262,S Taha Mohammed Haoussawi,4,Defending,Standing Tackle,Successful,Easy Standing Tackle,No Special Action,Right Foot,64.78,28.46,64.78,28.46,0:44:15,First Half
1222,7658,6370,Al Qadisiyah U15 ,101281,F A Kamli,19,X_Defending,Standing Tackle Encountered,Tackled Simple,Successfully Standing Tackled By Opponent,No Special Action,No Body Part,35.22,71.54,35.22,71.54,0:44:15,First Half
1223,7658,6371, Al Ittihad U15,101264,H Ali Horish,18,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,54.93,28.46,54.93,28.46,0:44:17,First Half
1224,7658,6371, Al Ittihad U15,101262,S Taha Mohammed Haoussawi,4,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,54.93,28.46,54.93,28.46,0:44:17,First Half
1225,7658,6371, Al Ittihad U15,101262,S Taha Mohammed Haoussawi,4,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,54.93,28.46,45.07,43.15,0:44:17,First Half
1226,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,45.07,43.15,45.07,43.15,0:44:17,First Half
1227,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,Dribbling,Dribbling,Unsuccessful,Failed Dribble Attempt,No Special Action,Right Foot,45.07,28.46,35.22,43.15,0:44:22,First Half
1228,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,X_Dribbling,Dribbling Encountered,Dribble Resisted,Dribble Restricted,No Special Action,No Body Part,64.78,56.85,64.78,56.85,0:44:22,First Half
1229,7658,6370,Al Qadisiyah U15 ,101279,B S Alshahrani,30,Defending,Sliding Tackle,Unsuccessful,Unsuccessful Sliding Tackle,Simple Foul,Right Foot,64.78,71.54,64.78,71.54,0:44:22,First Half
1230,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,X_Defending,Sliding Tackle Encountered,Tackle Evaded,Sliding Tackle Evaded/Foul Drawn,No Special Action,No Body Part,35.22,28.46,35.22,28.46,0:44:22,First Half
1231,7658,6371, Al Ittihad U15,101262,S Taha Mohammed Haoussawi,4,Shooting,Long Shot,Brilliant Shot,Brilliant Long Shot Saved,Free Kick,Right Foot,25.37,43.15,5.27,56.85,0:45:29,First Half
1232,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,Goalkeeping,Saves,Key Shot Saved,Difficult Save,No Special Action,Right Foot,94.73,43.15,94.73,43.15,0:45:30,First Half
1233,7658,6371, Al Ittihad U15,101265,I Ibrahim Alshamrani,24,Passing,Crossing,Unsuccessful,Unsuccessful Cross,Corner,Left Foot,5.27,94.68,5.27,56.85,0:46:09,First Half
1234,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,X_Passing,Cross Recieve,Received Unsuccessful,Target Of Unsuccessful Cross,No Special Action,No Body Part,5.27,56.85,5.27,56.85,0:46:09,First Half
1235,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Defending,Clearance,Crucial,Important Clearance,No Special Action,Left Foot,94.73,43.15,94.73,43.15,0:46:11,First Half
1236,7658,6371, Al Ittihad U15,101260,T Mohammed Alyusr,12,Passing,Long Pass,Unsuccessful,Unsuccessful Long Pass,No Special Action,Left Foot,45.07,56.85,5.27,28.46,0:46:17,First Half
1237,7658,6371, Al Ittihad U15,101262,S Taha Mohammed Haoussawi,4,X_Passing,Long Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Long Pass,No Special Action,No Body Part,5.27,28.46,5.27,28.46,0:46:17,First Half
1238,7658,6371, Al Ittihad U15,101262,S Taha Mohammed Haoussawi,4,Special_Actions,Offside,Offside,Unknown Action,No Special Action,Right Foot,15.5,28.46,15.5,28.46,0:46:19,First Half
1239,7658,6370,Al Qadisiyah U15 ,101276,Abdulrahman Alattas,4,Passing,Short Pass,Simple Pass,Simple Short Pass,Free Kick,Right Foot,84.5,71.54,74.63,43.15,0:46:31,First Half
1240,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Passing,Short Pass Recieve,Received Simple Pass,Received Simple Short Pass,No Special Action,No Body Part,74.63,43.15,74.63,43.15,0:46:31,First Half
1241,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,74.63,43.15,54.93,28.46,0:46:36,First Half
1242,7658,6370,Al Qadisiyah U15 ,101283,F Alsadah,8,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,54.93,28.46,54.93,28.46,0:46:36,First Half
1243,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,Defending,Interception,Successful,Simple Interception,No Special Action,Right Foot,45.07,71.54,45.07,71.54,0:46:36,First Half
1244,7658,6370,Al Qadisiyah U15 ,101277,Mohammed Saud S Almuqri,21,X_Defending,Interception Encountered,Intercepted Simple,Pass Intercepted By Opponent,No Special Action,No Body Part,54.93,28.46,54.93,28.46,0:46:36,First Half
1245,7658,6371, Al Ittihad U15,101266,W Ali Alshamrani,32,Passing,Short Pass,Unsuccessful,Unsuccessful Short Pass,No Special Action,Right Foot,35.22,71.54,15.5,43.15,0:46:38,First Half
1246,7658,6371, Al Ittihad U15,101268,Ali Abshir,10,X_Passing,Short Pass Recieve,Received Unsuccessful,Target Of Unsuccessful Short Pass,No Special Action,No Body Part,15.5,43.15,15.5,43.15,0:46:38,First Half
1247,7658,6370,Al Qadisiyah U15 ,101274,A Alyousef,28,Passing,Short Pass,Simple Pass,Simple Short Pass,No Special Action,Right Foot,84.5,56.85,84.5,71.54,0:46:43,First Half
